DateAndTime,Distance,Roll,Tilt,RWS1,RWS1AVL,RWS2,RWS2AVL,RWS3,RWS3AVL,RWS4,RWS4AVL,RAWS,RAWSAVL,HWS(hub),HWS(hub)AVL,DIR(hub),Veer,DIR(hub)AVL,VShear,HShear,ShearAVL,TI1,TI1AVL,TI2,TI2AVL,TI3,TI3AVL,TI4,TI4AVL,HWShigh,HWShighAVL,HWSlow,HWSlowAVL,DIRhigh,DIRhighAVL,DIRlow,DIRlowAVL,CNR1(dB),CNR2(dB),CNR3(dB),CNR4(dB),

2025-10-01 00:10,74,0.76,-0.16,NaN,0.000,-2.848,100.000,NaN,0.000,-2.592,100.000,-2.826,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.045,100.000,NaN,0.000,0.067,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.138,9.345,0.136,7.864,
2025-10-01 00:10,116,0.76,-0.16,NaN,0.000,-2.913,100.000,NaN,0.000,-2.682,100.000,-2.907,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.039,100.000,NaN,0.000,0.048,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.142,10.060,0.138,7.954,
2025-10-01 00:10,158,0.76,-0.16,NaN,0.000,-2.920,100.000,NaN,0.000,-2.769,100.000,-2.955,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.044,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,10.402,0.142,7.898,
2025-10-01 00:10,250,0.76,-0.16,NaN,0.000,-2.874,100.000,NaN,0.000,-2.826,100.000,-2.961,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.033,100.000,NaN,0.000,0.040,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,9.749,0.143,7.358,
2025-10-01 00:10,310,0.76,-0.16,NaN,0.000,-2.855,100.000,NaN,0.000,-2.802,100.000,-2.939,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.034,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,8.703,0.140,6.727,
2025-10-01 00:10,370,0.76,-0.16,NaN,0.000,-2.795,100.000,NaN,0.000,-2.802,100.000,-2.907,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.046,100.000,NaN,0.000,0.044,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.142,7.520,0.142,5.951,
2025-10-01 00:10,450,0.76,-0.16,NaN,0.000,-2.727,100.000,NaN,0.000,-2.795,100.000,-2.868,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.038,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,6.029,0.145,4.911,
2025-10-01 00:10,510,0.76,-0.16,NaN,0.000,-2.675,100.000,NaN,0.000,-2.752,100.000,-2.819,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.042,100.000,NaN,0.000,0.053,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.149,5.078,0.146,4.208,
2025-10-01 00:10,550,0.76,-0.16,NaN,0.000,-2.639,100.000,NaN,0.000,-2.769,100.000,-2.808,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.042,100.000,NaN,0.000,0.052,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,4.533,0.147,3.790,
2025-10-01 00:10,630,0.76,-0.16,NaN,0.000,-2.593,100.000,NaN,0.000,-2.734,100.000,-2.767,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.043,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.149,3.623,0.144,3.081,
2025-10-01 00:20,74,0.76,-0.16,NaN,0.000,-2.800,100.000,NaN,0.000,-2.470,100.000,-2.738,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.049,100.000,NaN,0.000,0.073,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.134,9.176,0.135,7.681,
2025-10-01 00:20,116,0.76,-0.16,NaN,0.000,-2.864,100.000,NaN,0.000,-2.636,100.000,-2.857,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.035,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.133,9.876,0.146,7.819,
2025-10-01 00:20,158,0.76,-0.16,NaN,0.000,-2.860,100.000,NaN,0.000,-2.716,100.000,-2.897,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.029,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.136,10.196,0.139,7.798,
2025-10-01 00:20,250,0.76,-0.16,NaN,0.000,-2.863,100.000,NaN,0.000,-2.816,100.000,-2.950,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.029,100.000,NaN,0.000,0.033,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.533,0.142,7.292,
2025-10-01 00:20,310,0.76,-0.16,NaN,0.000,-2.848,100.000,NaN,0.000,-2.847,100.000,-2.959,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.030,100.000,NaN,0.000,0.034,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,8.480,0.146,6.646,
2025-10-01 00:20,370,0.76,-0.16,NaN,0.000,-2.831,100.000,NaN,0.000,-2.870,100.000,-2.962,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.034,100.000,NaN,0.000,0.040,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.138,7.365,0.147,5.890,
2025-10-01 00:20,450,0.76,-0.16,NaN,0.000,-2.811,100.000,NaN,0.000,-2.885,100.000,-2.960,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.035,100.000,NaN,0.000,0.038,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,6.075,0.145,4.904,
2025-10-01 00:20,510,0.76,-0.16,NaN,0.000,-2.836,100.000,NaN,0.000,-2.878,100.000,-2.968,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.040,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,5.229,0.146,4.236,
2025-10-01 00:20,550,0.76,-0.16,NaN,0.000,-2.829,100.000,NaN,0.000,-2.866,100.000,-2.959,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.041,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.144,4.756,0.148,3.833,
2025-10-01 00:20,630,0.76,-0.16,NaN,0.000,-2.824,100.000,NaN,0.000,-2.868,100.000,-2.957,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.040,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,3.911,0.146,3.115,
2025-10-01 00:30,74,0.76,-0.16,NaN,0.000,-2.842,100.000,NaN,0.000,-2.609,100.000,-2.832,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.053,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.413,0.145,7.883,
2025-10-01 00:30,116,0.76,-0.16,NaN,0.000,-2.861,100.000,NaN,0.000,-2.747,100.000,-2.913,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.035,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.135,10.123,0.146,7.981,
2025-10-01 00:30,158,0.76,-0.16,NaN,0.000,-2.868,100.000,NaN,0.000,-2.827,100.000,-2.958,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.043,100.000,NaN,0.000,0.044,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.142,10.454,0.141,7.946,
2025-10-01 00:30,250,0.76,-0.16,NaN,0.000,-2.848,100.000,NaN,0.000,-2.834,100.000,-2.952,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.038,100.000,NaN,0.000,0.036,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,9.827,0.148,7.419,
2025-10-01 00:30,310,0.76,-0.16,NaN,0.000,-2.822,100.000,NaN,0.000,-2.834,100.000,-2.938,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.034,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,8.789,0.148,6.731,
2025-10-01 00:30,370,0.76,-0.16,NaN,0.000,-2.770,100.000,NaN,0.000,-2.853,100.000,-2.922,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.031,100.000,NaN,0.000,0.037,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,7.650,0.144,5.963,
2025-10-01 00:30,450,0.76,-0.16,NaN,0.000,-2.730,100.000,NaN,0.000,-2.863,100.000,-2.906,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.032,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,6.216,0.146,4.928,
2025-10-01 00:30,510,0.76,-0.16,NaN,0.000,-2.727,100.000,NaN,0.000,-2.856,100.000,-2.901,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.032,100.000,NaN,0.000,0.034,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,5.302,0.151,4.233,
2025-10-01 00:30,550,0.76,-0.16,NaN,0.000,-2.733,100.000,NaN,0.000,-2.865,100.000,-2.908,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.034,100.000,NaN,0.000,0.035,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,4.783,0.151,3.820,
2025-10-01 00:30,630,0.76,-0.16,NaN,0.000,-2.733,100.000,NaN,0.000,-2.822,100.000,-2.886,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.040,100.000,NaN,0.000,0.049,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,3.812,0.144,3.118,
2025-10-01 00:40,74,0.76,-0.16,NaN,0.000,-2.507,100.000,NaN,0.000,-2.394,100.000,-2.546,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.055,100.000,NaN,0.000,0.061,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.389,0.142,7.845,
2025-10-01 00:40,116,0.76,-0.16,NaN,0.000,-2.579,100.000,NaN,0.000,-2.453,100.000,-2.614,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.045,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,10.112,0.140,7.955,
2025-10-01 00:40,158,0.76,-0.16,NaN,0.000,-2.607,100.000,NaN,0.000,-2.502,100.000,-2.654,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.050,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,10.420,0.141,7.907,
2025-10-01 00:40,250,0.76,-0.16,NaN,0.000,-2.607,100.000,NaN,0.000,-2.597,100.000,-2.703,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.038,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.752,0.142,7.398,
2025-10-01 00:40,310,0.76,-0.16,NaN,0.000,-2.606,100.000,NaN,0.000,-2.645,100.000,-2.728,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,8.679,0.142,6.702,
2025-10-01 00:40,370,0.76,-0.16,NaN,0.000,-2.600,100.000,NaN,0.000,-2.650,100.000,-2.727,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.032,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,7.454,0.144,5.913,
2025-10-01 00:40,450,0.76,-0.16,NaN,0.000,-2.523,100.000,NaN,0.000,-2.650,100.000,-2.687,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.033,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,5.953,0.147,4.909,
2025-10-01 00:40,510,0.76,-0.16,NaN,0.000,-2.502,100.000,NaN,0.000,-2.630,100.000,-2.666,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.038,100.000,NaN,0.000,0.037,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,5.024,0.141,4.220,
2025-10-01 00:40,550,0.76,-0.16,NaN,0.000,-2.487,100.000,NaN,0.000,-2.644,100.000,-2.666,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.042,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,4.516,0.148,3.807,
2025-10-01 00:40,630,0.76,-0.16,NaN,0.000,-2.439,100.000,NaN,0.000,-2.637,100.000,-2.637,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,3.544,0.149,3.094,
2025-10-01 00:50,74,0.76,-0.16,NaN,0.000,-2.321,100.000,NaN,0.000,-2.063,100.000,-2.277,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.052,100.000,NaN,0.000,0.072,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.482,0.141,8.016,
2025-10-01 00:50,116,0.76,-0.16,NaN,0.000,-2.370,100.000,NaN,0.000,-2.224,100.000,-2.387,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.057,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,10.206,0.141,8.122,
2025-10-01 00:50,158,0.76,-0.16,NaN,0.000,-2.390,100.000,NaN,0.000,-2.322,100.000,-2.448,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.144,10.594,0.140,8.091,
2025-10-01 00:50,250,0.76,-0.16,NaN,0.000,-2.415,100.000,NaN,0.000,-2.400,100.000,-2.501,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.039,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,9.945,0.144,7.584,
2025-10-01 00:50,310,0.76,-0.16,NaN,0.000,-2.400,100.000,NaN,0.000,-2.441,100.000,-2.515,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.142,8.882,0.146,6.947,
2025-10-01 00:50,370,0.76,-0.16,NaN,0.000,-2.388,100.000,NaN,0.000,-2.456,100.000,-2.517,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.043,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,7.713,0.145,6.155,
2025-10-01 00:50,450,0.76,-0.16,NaN,0.000,-2.397,100.000,NaN,0.000,-2.506,100.000,-2.548,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.045,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,6.348,0.145,5.085,
2025-10-01 00:50,510,0.76,-0.16,NaN,0.000,-2.392,100.000,NaN,0.000,-2.541,100.000,-2.563,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.046,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.149,5.475,0.151,4.395,
2025-10-01 00:50,550,0.76,-0.16,NaN,0.000,-2.399,100.000,NaN,0.000,-2.524,100.000,-2.558,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.044,100.000,NaN,0.000,0.050,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,4.929,0.143,3.970,
2025-10-01 00:50,630,0.76,-0.16,NaN,0.000,-2.352,100.000,NaN,0.000,-2.523,100.000,-2.533,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.048,100.000,NaN,0.000,0.053,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.149,4.011,0.147,3.232,
2025-10-01 01:00,74,0.76,-0.16,NaN,0.000,-2.287,100.000,NaN,0.000,-2.042,100.000,-2.249,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.057,100.000,NaN,0.000,0.068,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.138,9.524,0.141,7.972,
2025-10-01 01:00,116,0.76,-0.16,NaN,0.000,-2.321,100.000,NaN,0.000,-2.159,100.000,-2.327,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.046,100.000,NaN,0.000,0.052,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,10.213,0.137,8.057,
2025-10-01 01:00,158,0.76,-0.16,NaN,0.000,-2.290,100.000,NaN,0.000,-2.219,100.000,-2.342,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.050,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.141,10.510,0.146,8.006,
2025-10-01 01:00,250,0.76,-0.16,NaN,0.000,-2.280,100.000,NaN,0.000,-2.277,100.000,-2.368,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.037,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,9.790,0.146,7.445,
2025-10-01 01:00,310,0.76,-0.16,NaN,0.000,-2.302,100.000,NaN,0.000,-2.304,100.000,-2.393,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.041,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,8.699,0.145,6.750,
2025-10-01 01:00,370,0.76,-0.16,NaN,0.000,-2.300,100.000,NaN,0.000,-2.332,100.000,-2.406,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.040,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.143,7.578,0.146,5.956,
2025-10-01 01:00,450,0.76,-0.16,NaN,0.000,-2.275,100.000,NaN,0.000,-2.300,100.000,-2.376,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.144,6.199,0.151,4.932,
2025-10-01 01:00,510,0.76,-0.16,NaN,0.000,-2.287,100.000,NaN,0.000,-2.347,100.000,-2.407,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.038,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,5.323,0.146,4.263,
2025-10-01 01:00,550,0.76,-0.16,NaN,0.000,-2.271,100.000,NaN,0.000,-2.394,100.000,-2.424,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.035,100.000,NaN,0.000,0.040,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,4.781,0.149,3.864,
2025-10-01 01:00,630,0.76,-0.16,NaN,0.000,-2.276,100.000,NaN,0.000,-2.431,100.000,-2.445,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.044,100.000,NaN,0.000,0.046,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.148,3.808,0.149,3.133,
2025-10-01 01:10,74,0.76,-0.16,NaN,0.000,-2.560,100.000,NaN,0.000,-2.261,100.000,-2.505,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.078,100.000,NaN,0.000,0.082,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.917,0.145,8.335,
2025-10-01 01:10,116,0.76,-0.16,NaN,0.000,-2.678,100.000,NaN,0.000,-2.454,100.000,-2.666,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.056,100.000,NaN,0.000,0.065,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,10.668,0.145,8.426,
2025-10-01 01:10,158,0.76,-0.16,NaN,0.000,-2.723,100.000,NaN,0.000,-2.556,100.000,-2.742,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.047,100.000,NaN,0.000,0.057,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.138,11.009,0.142,8.367,
2025-10-01 01:10,250,0.76,-0.16,NaN,0.000,-2.738,100.000,NaN,0.000,-2.649,100.000,-2.798,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.038,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,10.381,0.144,7.770,
2025-10-01 01:10,310,0.76,-0.16,NaN,0.000,-2.726,100.000,NaN,0.000,-2.660,100.000,-2.798,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.039,100.000,NaN,0.000,0.045,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,9.330,0.150,7.061,
2025-10-01 01:10,370,0.76,-0.16,NaN,0.000,-2.732,100.000,NaN,0.000,-2.689,100.000,-2.816,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,8.166,0.149,6.253,
2025-10-01 01:10,450,0.76,-0.16,NaN,0.000,-2.733,100.000,NaN,0.000,-2.727,100.000,-2.836,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.044,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,6.682,0.148,5.167,
2025-10-01 01:10,510,0.76,-0.16,NaN,0.000,-2.742,100.000,NaN,0.000,-2.760,100.000,-2.858,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.034,100.000,NaN,0.000,0.047,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.150,5.687,0.150,4.442,
2025-10-01 01:10,550,0.76,-0.16,NaN,0.000,-2.726,100.000,NaN,0.000,-2.762,100.000,-2.851,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.039,100.000,NaN,0.000,0.052,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.150,5.100,0.149,4.002,
2025-10-01 01:10,630,0.76,-0.16,NaN,0.000,-2.671,100.000,NaN,0.000,-2.766,100.000,-2.824,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.044,100.000,NaN,0.000,0.058,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.147,4.087,0.147,3.252,
2025-10-01 01:20,74,0.76,-0.16,NaN,0.000,-2.904,100.000,NaN,0.000,-2.487,100.000,-2.800,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.066,100.000,NaN,0.000,0.080,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.140,9.558,0.141,7.984,
2025-10-01 01:20,116,0.76,-0.16,NaN,0.000,-2.998,100.000,NaN,0.000,-2.715,100.000,-2.968,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.041,100.000,NaN,0.000,0.054,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.134,10.274,0.140,8.072,
2025-10-01 01:20,158,0.76,-0.16,NaN,0.000,-3.024,100.000,NaN,0.000,-2.815,100.000,-3.032,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.035,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.142,10.594,0.140,8.019,
2025-10-01 01:20,250,0.76,-0.16,NaN,0.000,-3.047,100.000,NaN,0.000,-2.941,100.000,-3.111,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.029,100.000,NaN,0.000,0.042,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,9.915,0.145,7.470,
2025-10-01 01:20,310,0.76,-0.16,NaN,0.000,-3.050,100.000,NaN,0.000,-3.006,100.000,-3.146,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.029,100.000,NaN,0.000,0.039,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.144,8.916,0.142,6.819,
2025-10-01 01:20,370,0.76,-0.16,NaN,0.000,-3.073,100.000,NaN,0.000,-3.022,100.000,-3.166,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.030,100.000,NaN,0.000,0.038,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.145,7.802,0.143,6.054,
2025-10-01 01:20,450,0.76,-0.16,NaN,0.000,-3.059,100.000,NaN,0.000,-3.040,100.000,-3.167,100.000,NaN,0.000,NaN,NaN,0.000,NaN,NaN,0.000,NaN,0.000,0.036,100.000,NaN,0.000,0.033,100.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN,0.000,0.146,6.402,0.144,5.014,
